INFO2020-03-10 12:24:47.621 Start app ***************
INFO2020-03-10 12:24:56.126 SELECT * FROM MTN_Mapping ORDER BY TableName
INFO2020-03-10 12:24:56.314 SELECT * FROM MTN_Prc_ConditionTypes
INFO2020-03-10 12:24:56.326 SELECT DISTINCT ConditionType,AccessSequence,RefCond FROM Prc_Condtions_Access_T685 ORDER BY ConditionType ASC
INFO2020-03-10 12:24:56.366 SELECT TABLE_NAME
FROM INFORMATION_SCHEMA.TABLES
WHERE TABLE_TYPE = 'BASE TABLE'
INFO2020-03-10 12:24:56.367 SELECT TABLE_NAME
FROM INFORMATION_SCHEMA.TABLES
WHERE TABLE_TYPE = 'BASE TABLE'
INFO2020-03-10 12:24:56.384 SELECT  name  FROM  sqlite_master  WHERE  type ='table' AND name NOT LIKE 'sqlite_%'
INFO2020-03-10 12:24:56.555 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=64 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.558 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=65 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.560 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=66 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.563 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=67 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.565 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=68 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.567 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=69 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.570 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=70 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.573 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=72 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.575 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=73 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.578 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=74 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.580 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=75 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.582 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=76 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.584 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=77 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.586 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=78 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.589 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=79 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.591 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=80 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.593 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=85 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.595 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=86 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.598 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=88 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.600 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=90 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.602 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=92 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.604 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=94 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.607 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=96 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.609 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=6 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.612 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=8 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.614 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=10 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.617 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=12 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.620 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=20 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.624 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=30 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.628 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=40 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.630 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=41 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.634 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=42 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.636 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=43 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.639 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=44 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.642 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=46 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.644 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=47 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.647 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=51 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.649 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=52 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.652 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=53 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.654 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=54 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.657 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=56 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.659 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=57 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.662 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=61 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.664 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=62 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.667 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=63 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.669 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=64 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.672 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=66 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.674 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z220' AND Access=67 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.677 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=1 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.680 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=2 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.682 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=3 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.684 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=4 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.686 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=5 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.688 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=10 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.691 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=20 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.693 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=30 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.695 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=40 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.698 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=50 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.700 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z225' AND Access=60 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.703 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=2 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.705 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=4 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.707 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=6 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.709 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=8 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.711 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=10 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.713 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=20 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.715 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=22 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.717 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=24 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.719 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=26 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.722 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=28 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.724 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=32 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.726 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=34 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.728 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=36 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.731 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=38 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.733 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=40 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.735 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=51 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.737 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=52 AND DocField IS NOT NULL
INFO2020-03-10 12:24:56.739 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z251' AND Access=53 AND DocField IS NOT NULL
